ind logFC logCPM PValue twd PValue_fdr Decide_test August_1m August_2m August_3m August_4m December_1m December_2m December_3m December_4m
20247 ind-20247 -7.41787359472415 2.01650556324904 0.618943723691692 39.8630203378703 1 0 75 0 0 0 0 0 0 0
20248 ind-20248 -2.78986213282592 4.60447168574839 0.556410159044727 10.9443936909902 1 0 0 0 116 363 0 86 0 0
20249 ind-20249 6.96783211861161 1.64761630766568 0.862846996030142 125.300245497327 1 0 0 0 0 0 0 0 68 0
20250 ind-20250 -7.53990913605471 2.1200107663726 0.613215420524473 39.8516928732749 1 0 0 0 77 0 0 0 0 0
20251 ind-20251 1.06389927049391 3.4548779768181 0.882071990802365 19.3094988121515 1 0 0 0 0 80 0 130 68 0
20252 ind-20252 0.0846267535965962 3.85418206028329 0.990232604875973 16.5501388207343 1 0 0 0 0 161 124 0 0 70
20253 ind-20253 1.26978954835245 3.58277010824518 0.854289693596208 18.7143819077568 1 0 0 73 0 0 83 0 136 0
20254 ind-20254 -7.3858598017685 1.99020127468281 0.607758725552867 38.2388305786075 1 0 0 0 0 80 0 0 0 0
20255 ind-20255 7.2241823749227 1.85693017734208 0.762849086162241 70.0907317368193 1 0 0 0 0 0 0 86 0 0
20256 ind-20256 7.01019936411214 1.68165063991943 0.784898066936581 76.0853835258984 1 0 0 0 0 0 0 0 0 70
20257 ind-20257 7.25654957356428 1.88328594999726 0.774573820701152 74.6046370165855 1 0 0 0 0 0 83 0 0 0
20258 ind-20258 -8.42321118083678 2.90668557291036 0.501850974646562 31.5408944895047 1 0 151 0 0 0 0 0 0 0
20259 ind-20259 -7.41787359303443 2.01650556324904 0.618899930600233 39.8568858882073 1 0 75 0 0 0 0 0 0 0
20260 ind-20260 7.60503103290558 2.17847675849431 0.67792867590293 51.0369568048393 1 0 0 0 0 0 0 0 0 106
20261 ind-20261 7.22418237886853 1.85693017734208 0.762829903325802 70.0840472605801 1 0 0 0 0 0 0 86 0 0
20262 ind-20262 -7.41787359134451 2.01650556324904 0.618856135877804 39.8507525896678 1 0 75 0 0 0 0 0 0 0
20263 ind-20263 -9.56093596109016 3.97822083674679 0.247575802036307 17.3258027298203 1 0 0 0 0 363 0 0 0 0
20264 ind-20264 -1.11833905539692 3.13628079945543 0.923533996143823 34.1018714847068 1 0 0 0 116 0 0 0 0 70
20265 ind-20265 7.60503102998491 2.17847675849431 0.677876284267634 51.0264673842417 1 0 0 0 0 0 0 0 0 106
20266 ind-20266 7.25654957363724 1.88328594999726 0.774574836553999 74.6050296797519 1 0 0 0 0 0 83 0 0 0
20267 ind-20267 7.83258376606687 2.37671356476853 0.669517013874067 51.0815898810445 1 0 0 0 0 0 124 0 0 0
20268 ind-20268 -7.38585981419456 1.99020127468281 0.607735837302248 38.2358079439878 1 0 0 0 0 80 0 0 0 0
20269 ind-20269 8.54697586352774 3.02200683457347 0.550715776330573 37.2749562257143 1 0 0 0 0 0 0 216 0 0
20270 ind-20270 -0.368442961808488 2.70498723447969 0.979930889507239 41.2743464070623 1 0 0 73 0 0 0 0 0 70
20271 ind-20271 7.01019936148566 1.68165063991943 0.78486415136846 76.071465467069 1 0 0 0 0 0 0 0 0 70
20272 ind-20272 -8.12852810064343 2.63832659579893 0.567007671730247 37.1130219467419 1 0 0 0 116 0 0 0 0 0
20273 ind-20273 6.96783211205736 1.64761630766568 0.86275117436179 125.204478507495 1 0 0 0 0 0 0 0 68 0
20274 ind-20274 -8.39044205463213 2.87708795247917 0.495714841247786 30.8199188313721 1 0 0 0 0 161 0 0 0 0
20275 ind-20275 -7.37863070303427 1.98333634643555 0.643387609340595 43.2888586462354 1 0 0 73 0 0 0 0 0 0
20276 ind-20276 7.2565495737102 1.88328594999726 0.774575852394142 74.6054223415285 1 0 0 0 0 0 83 0 0 0
20277 ind-20277 7.60503103158674 2.17847675849431 0.677905017592436 51.0322197164061 1 0 0 0 0 0 0 0 0 106
20278 ind-20278 8.01482477294157 2.53825061772506 0.660745877363221 50.6495721126283 1 0 0 0 0 0 0 0 0 141
20279 ind-20279 -7.96724899548554 2.49428042628376 0.571002763904901 36.7995993265875 1 0 0 110 0 0 0 0 0 0
20280 ind-20280 -7.38585982661944 1.99020127468281 0.607712952208816 38.2327860707377 1 0 0 0 0 80 0 0 0 0
20281 ind-20281 6.96783210550877 1.64761630766568 0.862655448100333 125.108940081561 1 0 0 0 0 0 0 0 68 0
20282 ind-20282 -8.00639692819079 2.52918062155122 0.565476665426818 36.3202957626498 1 0 113 0 0 0 0 0 0 0
20283 ind-20283 -8.54538247182233 3.01887218633776 0.491015649862706 31.0269137483236 1 0 0 0 155 0 0 0 0 0
20284 ind-20284 -1.77840247165713 3.55041763750125 0.853051686931306 27.526377702055 1 0 189 0 0 0 0 0 68 0
20285 ind-20285 6.96783209896581 1.64761630766568 0.862559817087552 125.013629386012 1 0 0 0 0 0 0 0 68 0
20286 ind-20286 6.96783209242849 1.64761630766568 0.862464281165644 124.918545591459 1 0 0 0 0 0 0 0 68 0
20287 ind-20287 7.25654957378317 1.88328594999726 0.774576868221583 74.6058150019149 1 0 0 0 0 0 83 0 0 0
20288 ind-20288 -8.42321117993654 2.90668557291036 0.501808060948662 31.5368013180947 1 0 151 0 0 0 0 0 0 0
20289 ind-20289 0.84449532721398 3.88269580068773 0.890925702226418 16.183537516036 1 0 0 0 0 121 166 86 0 0
20290 ind-20290 6.96783208589679 1.64761630766568 0.862368840177229 124.823687872609 1 0 0 0 0 0 0 0 68 0
20291 ind-20291 -0.743021029832145 3.10672994200758 0.948137750657869 33.6123507698089 1 0 0 110 0 0 0 86 0 0
20292 ind-20292 0.705757251409238 3.7988091894663 0.911714123628344 16.7840271024479 1 0 0 0 0 121 0 130 102 0
20293 ind-20293 11.0163150246612 5.39726411071995 0.0267330182710814 7.33782321923468 1 0 0 0 0 0 0 0 0 1133
20294 ind-20294 0.00903716384950874 3.01516842007068 1 36.8477140866941 1 0 0 0 77 0 0 0 102 0
20295 ind-20295 -1.73148678494002 3.5161055373114 0.859148462184466 28.0424503345707 1 0 0 183 0 0 0 0 68 0
20296 ind-20296 -7.53990913697046 2.1200107663726 0.613217688458361 39.8520071371726 1 0 0 0 77 0 0 0 0 0
20297 ind-20297 1.53884753225705 3.7759721349686 0.809964084046442 16.7769154300972 1 0 0 0 0 80 0 173 102 0
20298 ind-20298 -1.40028405987318 4.10682582059731 0.848145084294938 19.9151550972419 1 0 265 0 0 0 124 0 0 0
20299 ind-20299 -0.161336310006612 2.82656886479559 0.990972108645537 39.3022407334238 1 0 75 0 0 0 83 0 0 0
20300 ind-20300 -7.41787358965438 2.01650556324904 0.618812339524689 39.8446204419667 1 0 75 0 0 0 0 0 0 0
20301 ind-20301 7.25654957385613 1.88328594999726 0.774577884036321 74.6062076609118 1 0 0 0 0 0 83 0 0 0
20302 ind-20302 1.47045999942306 3.75803624303836 0.819521787592006 17.1560505807303 1 0 75 0 0 0 0 130 136 0
20303 ind-20303 7.22418238281275 1.85693017734208 0.762810728925251 70.0773667979687 1 0 0 0 0 0 0 86 0 0
20304 ind-20304 -7.37863070311038 1.98333634643555 0.643389730616871 43.2891954382816 1 0 0 73 0 0 0 0 0 0
20305 ind-20305 6.96783207937071 1.64761630766568 0.862273493965348 124.729055408241 1 0 0 0 0 0 0 0 68 0
20306 ind-20306 -2.77905968829736 4.62652580882706 0.470294994931197 8.17048735326009 1 0 113 0 155 202 83 0 0 0
20307 ind-20307 -1.46033422062739 3.59698995518203 0.872402636569083 26.1020825292292 1 0 0 0 0 202 83 0 0 0
20308 ind-20308 -7.53990913788618 2.1200107663726 0.613219956352879 39.8523213992171 1 0 0 0 77 0 0 0 0 0
20309 ind-20309 7.25654957392909 1.88328594999726 0.774578899838358 74.6066003185187 1 0 0 0 0 0 83 0 0 0
20310 ind-20310 6.96783207285023 1.64761630766568 0.862178242373454 124.634647381179 1 0 0 0 0 0 0 0 68 0
20311 ind-20311 -7.38585983904315 1.99020127468281 0.607690070271705 38.2297649585395 1 0 0 0 0 80 0 0 0 0
20312 ind-20312 0.638447910061289 3.90141719626725 0.93789450186559 23.2476670619512 1 0 0 0 116 0 0 0 238 0
20313 ind-20313 -8.39044206619503 2.87708795247917 0.495675502852376 30.8162681435066 1 0 0 0 0 161 0 0 0 0
20314 ind-20314 -7.38585985146571 1.99020127468281 0.607667191490048 38.2267446070756 1 0 0 0 0 80 0 0 0 0
20315 ind-20315 7.01019935886048 1.68165063991943 0.784830254473117 76.057559434638 1 0 0 0 0 0 0 0 0 70
20316 ind-20316 -1.80550231188685 3.5704091941325 0.798746711294392 18.9879886525587 1 0 0 0 77 121 0 0 68 0
20317 ind-20317 1.19485398649533 3.53288911617958 0.864335294901332 19.005000147438 1 0 0 73 0 0 0 0 102 106
20318 ind-20318 1.11620935374758 4.08155291901996 0.845565233387334 14.7442109391565 1 0 113 0 0 0 0 173 0 141
20319 ind-20319 -7.97982761978875 2.50604518717206 0.549465336222608 34.3914946068723 1 0 0 0 0 121 0 0 0 0
20320 ind-20320 7.22418238675534 1.85693017734208 0.762791562954708 70.0706903452598 1 0 0 0 0 0 0 86 0 0
20321 ind-20321 -7.41787358796405 2.01650556324904 0.618768541541174 39.8384894448192 1 0 75 0 0 0 0 0 0 0
20322 ind-20322 -8.42321117903641 2.90668557291036 0.501765156138386 31.5327096628478 1 0 151 0 0 0 0 0 0 0
20323 ind-20323 1.35598480386421 3.79496877574373 0.834063299513277 17.1316401346061 1 0 0 0 77 0 124 0 136 0
20324 ind-20324 8.01482476964912 2.53825061772506 0.660664976138098 50.634127134954 1 0 0 0 0 0 0 0 0 141
20325 ind-20325 7.25654957400205 1.88328594999726 0.774579915627691 74.6069929747359 1 0 0 0 0 0 83 0 0 0
20326 ind-20326 0.862092124757074 3.91891708312306 0.859580371313821 11.983955558188 1 0 113 0 0 0 0 86 68 106
20327 ind-20327 1.69995916328125 5.18773526205508 0.526214501337121 4.92054840251678 1 0 0 0 0 202 83 260 136 283
20328 ind-20328 -7.96724899502771 2.49428042628376 0.570984457324282 36.7974030930908 1 0 0 110 0 0 0 0 0 0
20329 ind-20329 -7.41787358627352 2.01650556324904 0.618724741927539 39.8323595979401 1 0 75 0 0 0 0 0 0 0
20330 ind-20330 -9.71832693276779 4.12945174107771 0.217839136433182 16.0819353394837 1 0 0 0 350 0 0 0 0 0
20331 ind-20331 -8.00639692639992 2.52918062155122 0.56540778592229 36.3121993612044 1 0 113 0 0 0 0 0 0 0
20332 ind-20332 0.170307736290606 2.94315500691092 0.990061833586217 36.3738154070637 1 0 0 73 0 0 0 0 102 0
20333 ind-20333 7.25654957407501 1.88328594999726 0.774580931404324 74.6073856295632 1 0 0 0 0 0 83 0 0 0
20334 ind-20334 -7.53990913880188 2.1200107663726 0.613222224208025 39.8526356594085 1 0 0 0 77 0 0 0 0 0
20335 ind-20335 2.279819638104 4.91864541840752 0.508928590321498 7.06530258786653 1 0 0 0 0 121 166 173 341 0
20336 ind-20336 -0.161336311995637 2.82656886479559 0.99097105865193 39.2970821225972 1 0 75 0 0 0 83 0 0 0
20337 ind-20337 8.81380242087537 3.26995268832866 0.487975073087794 31.8361157555146 1 0 0 0 0 0 0 260 0 0
20338 ind-20338 7.01019935623661 1.68165063991943 0.78479637623367 76.0436654124135 1 0 0 0 0 0 0 0 0 70
20339 ind-20339 -2.23823502556236 4.51820239115316 0.643068668668293 11.4916407020278 1 0 0 183 0 242 0 0 0 106
20340 ind-20340 -7.9672489945698 2.49428042628376 0.57096614814173 36.7952067290402 1 0 0 110 0 0 0 0 0 0
20341 ind-20341 -0.186596210537454 4.84760498571466 0.965924021941385 10.1011848583285 1 0 0 0 311 0 291 0 68 0
20342 ind-20342 7.01019935361405 1.68165063991943 0.784762516633264 76.0297833842336 1 0 0 0 0 0 0 0 0 70
20343 ind-20343 7.0101993509928 1.68165063991943 0.784728675655063 76.0159133339665 1 0 0 0 0 0 0 0 0 70
20344 ind-20344 6.96783206633535 1.64761630766568 0.86208308524542 124.540462978268 1 0 0 0 0 0 0 0 68 0
20345 ind-20345 -1.1339198225549 3.37752733377504 0.909229053299947 29.117782159358 1 0 0 0 0 161 83 0 0 0
20346 ind-20346 -1.64414250855882 3.696441389532 0.855011769531188 25.5938100729328 1 0 0 0 194 0 0 86 0 0
20347 ind-20347 6.96783205982606 1.64761630766568 0.861988022425529 124.44650139035 1 0 0 0 0 0 0 0 68 0
20348 ind-20348 0.0349637762891602 3.43922767353267 0.998114471499376 28.3231434509357 1 0 0 0 0 121 0 0 0 141
20349 ind-20349 -7.38585986388708 1.99020127468281 0.60764431586298 38.2237250160286 1 0 0 0 0 80 0 0 0 0
20350 ind-20350 0.492708092361933 3.66409519913843 0.942715841289581 18.0773187275881 1 0 0 110 0 0 124 0 68 0
20351 ind-20351 -7.41787358458279 2.01650556324904 0.618680940684068 39.8262309010445 1 0 75 0 0 0 0 0 0 0
20352 ind-20352 -7.3786307031865 1.98333634643555 0.643391851857173 43.2895322285521 1 0 0 73 0 0 0 0 0 0
20353 ind-20353 -7.97982761044252 2.50604518717206 0.549490663104717 34.3942630760225 1 0 0 0 0 121 0 0 0 0
20354 ind-20354 -0.375648065904564 3.6453371731301 0.967080602330893 25.5393314367181 1 0 0 0 0 161 0 0 0 141
20355 ind-20355 -0.189801387733586 4.0665274805986 0.973991960686207 15.1029279518083 1 0 189 0 0 0 124 86 0 0
20356 ind-20356 7.01019934837286 1.68165063991943 0.784694853282256 76.0020552455103 1 0 0 0 0 0 0 0 0 70
20357 ind-20357 7.01019934575421 1.68165063991943 0.784661049498054 75.9882091027924 1 0 0 0 0 0 0 0 0 70
20358 ind-20358 -3.03067358932778 4.60274475640103 0.520157534530433 10.8239565573986 1 0 0 0 194 282 0 0 0 70
20359 ind-20359 -7.3858598763073 1.99020127468281 0.607621443389634 38.2207061850814 1 0 0 0 0 80 0 0 0 0
20360 ind-20360 7.22418239069633 1.85693017734208 0.762772405408303 70.0640178987337 1 0 0 0 0 0 0 86 0 0
20361 ind-20361 7.01019934313688 1.68165063991943 0.784627264285688 75.9743748897704 1 0 0 0 0 0 0 0 0 70
20362 ind-20362 7.01019934052084 1.68165063991943 0.784593497628414 75.9605525904313 1 0 0 0 0 0 0 0 0 70
20363 ind-20363 7.22418238667994 1.85693017734208 0.762791929536213 70.0708180336162 1 0 0 0 0 0 0 86 0 0
20364 ind-20364 -2.33617077731092 4.25865572470343 0.664546282339921 13.3106294774211 1 0 0 0 77 282 83 0 0 0
20365 ind-20365 -2.44989615289276 4.35127226125282 0.633916264522076 12.4532561651142 1 0 0 183 0 202 83 0 0 0
20366 ind-20366 -0.410815482490416 2.68833536176244 0.977300868048459 41.4154463369925 1 0 0 73 0 0 0 0 68 0
20367 ind-20367 -10.0085486716233 4.41048082300917 0.150038952897827 13.1704534876391 1 0 454 0 0 0 0 0 0 0
20368 ind-20368 -8.12852809222283 2.63832659579893 0.566976395755252 37.1092627590349 1 0 0 0 116 0 0 0 0 0
20369 ind-20369 7.0101993379061 1.68165063991943 0.784559749509509 75.946742188791 1 0 0 0 0 0 0 0 0 70
20370 ind-20370 6.96783205332236 1.64761630766568 0.861893053758477 124.352761812233 1 0 0 0 0 0 0 0 68 0
20371 ind-20371 7.01019933529267 1.68165063991943 0.784526019912273 75.9329436688963 1 0 0 0 0 0 0 0 0 70
20372 ind-20372 7.01019933268054 1.68165063991943 0.784492308820027 75.9191570148221 1 0 0 0 0 0 0 0 0 70
20373 ind-20373 7.60503103036727 2.17847675849431 0.67788314275513 51.0278403424825 1 0 0 0 0 0 0 0 0 106
20374 ind-20374 -0.209032564111905 3.78387677078197 0.975996134372516 17.5521393960558 1 0 0 0 77 80 166 0 0 0
20375 ind-20375 6.96783204682423 1.64761630766568 0.861798179089373 124.259243442677 1 0 0 0 0 0 0 0 68 0
20376 ind-20376 -0.375672341424645 2.70893799003296 0.977653058246308 38.7172112923125 1 0 0 0 0 80 0 0 0 70
20377 ind-20377 -7.38585988872634 1.99020127468281 0.607598574069145 38.217688113917 1 0 0 0 0 80 0 0 0 0
20378 ind-20378 6.96783204033166 1.64761630766568 0.861703398263728 124.165945484357 1 0 0 0 0 0 0 0 68 0
20379 ind-20379 0.414705187799041 3.10411797536678 0.970741217974198 33.821140170923 1 0 75 0 0 0 124 0 0 0
20380 ind-20380 7.83258376711397 2.37671356476853 0.669537021040756 51.0855197452178 1 0 0 0 0 0 124 0 0 0
20381 ind-20381 7.60503102914751 2.17847675849431 0.677861263686779 51.0234607084295 1 0 0 0 0 0 0 0 0 106
20382 ind-20382 -7.53990913971756 2.1200107663726 0.613224492023802 39.8529499177468 1 0 0 0 77 0 0 0 0 0
20383 ind-20383 -7.53990914063322 2.1200107663726 0.613226759800212 39.853264174232 1 0 0 0 77 0 0 0 0 0
20384 ind-20384 -0.315695256823614 2.87341348161641 0.981794373012187 39.8243217178952 1 0 0 0 77 0 0 86 0 0
20385 ind-20385 -7.41787358289185 2.01650556324904 0.618637137811046 39.820103353848 1 0 75 0 0 0 0 0 0 0
20386 ind-20386 2.16908478414251 4.2508519440139 0.616856848070993 9.83461859772564 1 0 0 0 0 80 166 0 68 177
20387 ind-20387 7.0101993300697 1.68165063991943 0.784458616216114 75.9053822106732 1 0 0 0 0 0 0 0 0 70
20388 ind-20388 -0.260101652232054 3.67882678036628 0.969951849918388 17.9948577049097 1 0 0 146 0 0 83 0 68 0
20389 ind-20389 6.96783203384465 1.64761630766568 0.861608711127465 124.072867143849 1 0 0 0 0 0 0 0 68 0
20390 ind-20390 6.96783202736319 1.64761630766568 0.86151411752691 123.9800076316 1 0 0 0 0 0 0 0 68 0
20391 ind-20391 7.54894308575213 2.13025168859109 0.695267629888077 54.218473816105 1 0 0 0 0 0 0 0 102 0
20392 ind-20392 -7.41787358120071 2.01650556324904 0.618593333308756 39.8139769560657 1 0 75 0 0 0 0 0 0 0
20393 ind-20393 7.01019932746016 1.68165063991943 0.7844249420839 75.8916192405835 1 0 0 0 0 0 0 0 0 70
20394 ind-20394 7.25654957414796 1.88328594999726 0.774581947168256 74.6077782830009 1 0 0 0 0 0 83 0 0 0
20395 ind-20395 0.00903717562595294 3.01516842007068 1 36.8436231943857 1 0 0 0 77 0 0 0 102 0
20396 ind-20396 0.742947336221509 3.40255625106378 0.944177254746801 30.9481068108473 1 0 0 0 77 0 0 0 170 0
20397 ind-20397 -7.37863070326261 1.98333634643555 0.6433939730615 43.2898690170468 1 0 0 73 0 0 0 0 0 0
20398 ind-20398 6.96783202088728 1.64761630766568 0.861419617308793 123.887366161908 1 0 0 0 0 0 0 0 68 0
20399 ind-20399 -0.161644288893135 2.79748110423286 0.990500324683458 37.6370937647531 1 0 0 0 0 80 0 86 0 0
20400 ind-20400 -8.97693478829286 3.4222905554784 0.382436686718941 23.9223515186452 1 0 0 0 0 242 0 0 0 0
20401 ind-20401 -7.37863070333873 1.98333634643555 0.643396094229856 43.2902058037659 1 0 0 73 0 0 0 0 0 0
20402 ind-20402 7.54894308408151 2.13025168859109 0.695236806292573 54.2116469651476 1 0 0 0 0 0 0 0 102 0
20403 ind-20403 7.01019932485192 1.68165063991943 0.784391286406774 75.8778680887161 1 0 0 0 0 0 0 0 0 70
20404 ind-20404 -8.390442077759 2.87708795247917 0.495636164327495 30.8126179824275 1 0 0 0 0 161 0 0 0 0
20405 ind-20405 -0.15021033986431 3.34172884746984 0.988640289788657 30.7449161638632 1 0 0 110 0 0 0 130 0 0
20406 ind-20406 6.96783201441689 1.64761630766568 0.861325210320243 123.794941952891 1 0 0 0 0 0 0 0 68 0
20407 ind-20407 -2.01873568180794 3.77122521640603 0.697965193406317 12.6527670002928 1 0 75 0 77 80 0 0 0 70
20408 ind-20408 -0.150210325306038 3.34172884746984 0.988638304205303 30.7386844184308 1 0 0 110 0 0 0 130 0 0
20409 ind-20409 7.01019932224497 1.68165063991943 0.784357649168144 75.8641287392637 1 0 0 0 0 0 0 0 0 70
20410 ind-20410 -7.97982760109598 2.50604518717206 0.549515992160805 34.3970320827737 1 0 0 0 0 121 0 0 0 0
20411 ind-20411 6.96783200795203 1.64761630766568 0.861230896408793 123.702734226474 1 0 0 0 0 0 0 0 68 0
20412 ind-20412 7.54894308241109 2.13025168859109 0.695205987908673 54.2048226329461 1 0 0 0 0 0 0 0 102 0
20413 ind-20413 1.07129314237488 3.45260416281117 0.882256634502961 19.7419074657661 1 0 0 73 0 0 0 130 68 0
20414 ind-20414 -8.00639692585146 2.52918062155122 0.565386693110597 36.3097205154084 1 0 113 0 0 0 0 0 0 0
20415 ind-20415 -7.53990914154886 2.1200107663726 0.613229027537254 39.8535784288642 1 0 0 0 77 0 0 0 0 0
20416 ind-20416 0.247838321786003 3.54498502155123 0.979971992791197 27.0470524754374 1 0 0 0 0 121 0 173 0 0
20417 ind-20417 -9.56093597683755 3.97822083674679 0.247509706830868 17.3222735619316 1 0 0 0 0 363 0 0 0 0
20418 ind-20418 -7.97982759174912 2.50604518717206 0.549541323391412 34.3998016273133 1 0 0 0 0 121 0 0 0 0
20419 ind-20419 -7.53990914246448 2.1200107663726 0.613231295234931 39.8538926816435 1 0 0 0 77 0 0 0 0 0
20420 ind-20420 -7.53990914338008 2.1200107663726 0.613233562893245 39.8542069325699 1 0 0 0 77 0 0 0 0 0
20421 ind-20421 -7.37863070341484 1.98333634643555 0.643398215362239 43.2905425887094 1 0 0 73 0 0 0 0 0 0
20422 ind-20422 -11.0360163651842 5.41646633426914 0.0236295569789542 7.08861325276405 1 0 0 0 0 1010 0 0 0 0
20423 ind-20423 6.96783200149269 1.64761630766568 0.861136675422372 123.610742208357 1 0 0 0 0 0 0 0 68 0
20424 ind-20424 -8.97693480216278 3.4222905554784 0.3823790237037 23.918394995538 1 0 0 0 0 242 0 0 0 0
20425 ind-20425 1.85288400111255 4.00612575080667 0.753136094696735 15.0342342947619 1 0 0 0 0 80 83 0 0 247
20426 ind-20426 7.25654957422092 1.88328594999726 0.774582962919487 74.6081709350488 1 0 0 0 0 0 83 0 0 0
20427 ind-20427 -10.9154730644694 5.29774727963226 0.0301907880289873 7.53081213167631 1 0 0 0 0 929 0 0 0 0
20428 ind-20428 7.25654957429388 1.88328594999726 0.774583978658017 74.6085635857068 1 0 0 0 0 0 83 0 0 0
20429 ind-20429 -7.53990914429566 2.1200107663726 0.613235830512195 39.8545211816434 1 0 0 0 77 0 0 0 0 0
20430 ind-20430 -10.2995151016841 4.69385716366879 0.0950387947876145 10.8011700372682 1 0 0 0 0 606 0 0 0 0
20431 ind-20431 -7.41787357951046 2.01650556324904 0.618549555483635 39.8078556649132 1 0 75 0 0 0 0 0 0 0
20432 ind-20432 -7.53990914521123 2.1200107663726 0.613238098091784 39.8548354288642 1 0 0 0 77 0 0 0 0 0
20433 ind-20433 -14.0431935588461 8.40522472843183 0.00105309384212633 4.95451666028913 0.320736550339672 0 0 0 0 8124 0 0 0 0
20434 ind-20434 0.878773771029065 4.45024070820384 0.828573537776137 9.30673927620223 1 0 0 0 155 0 124 86 170 0
20435 ind-20435 -7.38585990114422 1.99020127468281 0.607575707900648 38.2146708022186 1 0 0 0 0 80 0 0 0 0
20436 ind-20436 7.01019931963932 1.68165063991943 0.784324030351443 75.8504011764472 1 0 0 0 0 0 0 0 0 70
20437 ind-20437 -7.37863070349095 1.98333634643555 0.643400336458653 43.2908793718774 1 0 0 73 0 0 0 0 0 0
20438 ind-20438 -0.99943859086931 3.02248378918205 0.932604808758047 34.9607323389634 1 0 0 110 0 0 0 0 68 0
