August_1m	August_2m	August_3m	August_4m	December_1m	December_2m	December_3m	December_4m	August_1t	August_2t	August_3t	August_4t	December_1t	December_2t	December_3t	December_4t
	73.0								894.0						
						204.0								580.0	
			80.0		86.0	68.0	70.0				4490.0		5102.0	6205.0	4165.0
						68.0								1287.0	
						68.0								2201.0	
		233.0		124.0						4329.0		4163.0			
75.0				166.0		68.0	177.0	1429.0				1914.0		2625.0	1863.0
						102.0								3530.0	
						136.0								733.0	
				166.0								1148.0			
							70.0								778.0
	73.0			124.0	130.0	136.0			330.0			375.0	260.0	341.0	
			80.0								3109.0				
	73.0								4315.0						
		155.0		83.0		204.0				1208.0		2312.0		3056.0	
						170.0								2509.0	
75.0								1612.0							
						648.0								9006.0	
			121.0								364.0				
							70.0								5058.0
						68.0								2201.0	
	73.0						106.0		1111.0						3319.0
		77.0				136.0				38969.0				68258.0	
265.0								13260.0							
189.0	73.0			124.0				1424.0	1497.0			1622.0			
				83.0								895.0			
75.0								814.0							
113.0	73.0			124.0				1369.0	1243.0			1951.0			
							70.0								813.0
							70.0								778.0
			121.0								911.0				
		116.0			86.0		141.0			1034.0			519.0		848.0
					86.0								3212.0		
113.0							70.0	37886.0							23605.0
			80.0			68.0	70.0				20209.0			22752.0	23605.0
			80.0								404.0				
151.0					216.0	68.0		37886.0					21684.0	34129.0	
	73.0			208.0		102.0	141.0		18342.0			34694.0		34129.0	28326.0
						580.0								32233.0	
						68.0								68.0	
		155.0								51959.0					
		77.0								12989.0					
							70.0								4721.0
							70.0								7081.0
							70.0								35408.0
			121.0								20209.0				
			80.0	124.0							11548.0	11354.0			
							70.0								3934.0
							70.0								5447.0
			80.0								2020.0				
			121.0								3190.0				
151.0				124.0	303.0			5828.0				2230.0	4976.0		
							70.0								7868.0
		77.0					106.0			3247.0					3793.0
					86.0								6672.0		
							106.0								8171.0
						68.0								5688.0	
			161.0								5215.0				
			80.0								5389.0				
	110.0								2292.0						
						68.0								832.0	
		77.0								194.0					
75.0							106.0	1578.0							1235.0
						136.0								596.0	
							70.0								1646.0
							70.0								1142.0
					86.0								2628.0		
					780.0								3962.0		
				83.0								83266.0			
				83.0								2449.0			
							70.0								4426.0
							106.0								4426.0
		116.0								4329.0					
						136.0								4875.0	
	73.0				86.0				1706.0				3336.0		
			242.0	124.0	216.0	102.0	106.0				2474.0	2449.0	1953.0	2437.0	1496.0
				83.0								5551.0			
	73.0								4076.0						
					86.0								4565.0		
		77.0								5995.0					
	73.0								2157.0						
	73.0								4315.0						
			161.0								4490.0				
			121.0		86.0	136.0					2055.0		1807.0	2625.0	
	73.0				86.0	170.0			4585.0				4336.0	4612.0	
					86.0								433.0		
					86.0								5782.0		
					86.0								456.0		
							70.0								7081.0
				83.0								10408.0			
							70.0								2529.0
151.0	146.0	116.0					247.0	797.0	788.0	958.0					2100.0
		77.0								2886.0					
						68.0								9751.0	
		116.0				68.0				7793.0				3250.0	
			121.0								7578.0				
							70.0								5901.0
						102.0								478.0	
				83.0								270.0			
	110.0								1134.0						
						102.0								581.0	
151.0								1045.0							
		77.0					106.0			6494.0					8852.0
							70.0								7081.0
						136.0								494.0	
							141.0								5901.0
		116.0			130.0	102.0	141.0			7793.0			10008.0	11376.0	10116.0
				83.0								705.0			
		77.0			86.0	136.0	106.0			7793.0			8673.0	8532.0	8852.0
	256.0					68.0	141.0		861.0					461.0	495.0
	73.0	77.0					106.0		5240.0	5567.0					6248.0
				83.0								6405.0			
				166.0								1332.0			
				124.0								790.0			
		116.0		83.0		136.0				2385.0		2379.0		2482.0	
		77.0								4871.0					
				83.0								3202.0			
						68.0								2730.0	
	1137.0								13868.0						
						170.0								24377.0	
		77.0								38969.0					
							106.0								727.0
		116.0								5314.0					
	73.0						106.0		6669.0						4828.0
						68.0								2007.0	
		116.0								2205.0					
		116.0		166.0	303.0	68.0	70.0			2338.0		5046.0	4670.0	3592.0	3727.0
						102.0								2497.0	
						68.0								3592.0	
					173.0								2551.0		
						204.0								3356.0	
					86.0								3469.0		
					173.0								2990.0		
							106.0								5901.0
						68.0								6825.0	
							70.0								7081.0
	73.0						70.0		4585.0						5901.0
						136.0								6205.0	
					86.0								7228.0		
	183.0								4957.0						
	73.0				130.0				4891.0				6195.0		
					130.0								10842.0		
				83.0								7569.0			
		116.0								6494.0					
	73.0								4315.0						
			121.0	124.0			70.0				5774.0	11354.0			11802.0
							141.0								5245.0
				83.0								3620.0			
227.0	110.0	272.0	323.0			68.0		2011.0	3334.0	2597.0	3403.0			2068.0	
							70.0								2622.0
			121.0		173.0						7578.0		11564.0		
							70.0								3540.0
75.0								1222.0							
					173.0								433.0		
	73.0								3668.0						
				83.0								4625.0			
				83.0								5204.0			
		77.0		83.0	173.0		141.0			3542.0		4898.0	4336.0		4721.0
					86.0								3469.0		
					86.0								3614.0		
113.0		77.0					70.0	9471.0		7793.0					8852.0
						102.0								4451.0	
		77.0			130.0	238.0	70.0			779.0			1102.0	1349.0	1056.0
						68.0								2068.0	
			80.0	124.0							1036.0	562.0			
	73.0								220.0						
113.0				291.0				5982.0				4349.0			
	110.0								22010.0						
			242.0								5389.0				
		77.0								7085.0					
						68.0								17064.0	
	73.0					68.0	106.0		2223.0					3102.0	2590.0
	366.0								4265.0						
				124.0								12489.0			
							70.0								5901.0
							141.0								6437.0
151.0	146.0		80.0		346.0			10824.0	9782.0		8981.0		7542.0		
							70.0								5447.0
		77.0				136.0				9742.0				9751.0	
						68.0								696.0	
					86.0								542.0		
	73.0								3189.0						
	110.0	77.0				68.0			1930.0	1771.0				3412.0	
							70.0								1573.0
			80.0								5052.0				
						102.0								2767.0	
			282.0		216.0		106.0				707.0		520.0		459.0
			121.0								1554.0				
	73.0			83.0	130.0				1384.0			4163.0	2891.0		
	110.0								275.0						
				124.0								2230.0			
						68.0								3412.0	
						102.0								3102.0	
113.0		77.0			260.0			3157.0		2051.0			2768.0		
	73.0								10481.0						
							70.0								5447.0
				83.0								2686.0			
							70.0								4165.0
		77.0								6494.0					
							70.0								7081.0
							70.0								1142.0
			121.0	208.0			283.0				3911.0	2338.0			2380.0
			80.0								1049.0				
			121.0			68.0					2755.0			4015.0	
					86.0								2409.0		
				83.0								2379.0			
75.0	183.0		121.0			102.0		2806.0	2209.0		1638.0			1505.0	
							141.0								2145.0
							70.0								795.0
						68.0								784.0	
	73.0		121.0				70.0		863.0		1133.0				778.0
			80.0								1224.0				
						102.0								255.0	
					86.0								369.0		
	73.0	77.0	161.0		130.0				403.0	291.0	464.0		368.0		
					86.0								2065.0		
	73.0		80.0				70.0		2821.0		3233.0				1445.0
75.0								2164.0							
75.0			80.0	166.0				3157.0			2526.0	2730.0			
	73.0				130.0				2821.0				3173.0		
75.0	110.0					102.0		2444.0	2157.0					2047.0	
75.0			80.0				141.0	2164.0			1525.0				1727.0
			121.0								2694.0				
		155.0								11134.0					
	73.0								12228.0						
					86.0								5421.0		
151.0								5612.0							
						136.0								6205.0	
	73.0								4315.0						
				83.0								6405.0			
	586.0								2863.0						
	73.0		80.0			204.0			5240.0		3849.0			5534.0	
		77.0								4329.0					
113.0				83.0			70.0	18943.0				11895.0			10116.0
		155.0								7422.0					
						102.0								8532.0	
						68.0								3792.0	
							70.0								2441.0
	73.0								3861.0						
			202.0	83.0	173.0	102.0	177.0				2322.0	4625.0	5256.0	3937.0	3766.0
		77.0					70.0			2226.0					1445.0
		155.0								2734.0					
						68.0								3412.0	
113.0					130.0	170.0		568.0					978.0	1422.0	
						68.0								1706.0	
	73.0								3334.0						
	73.0								2717.0						
189.0					173.0	68.0	212.0	5919.0					5595.0	6205.0	5741.0
			282.0	333.0	173.0		283.0				2020.0	1914.0	2017.0		1827.0
		77.0								7793.0					
							70.0								2950.0
						102.0								1422.0	
					86.0								1294.0		
					86.0								2628.0		
							106.0								1220.0
					86.0								2168.0		
						68.0								1264.0	
						68.0								1664.0	
						102.0								25596.0	
			121.0								1250.0				
			80.0	124.0	216.0		70.0				1585.0	1836.0	1516.0		1475.0
		194.0								1558.0					
						68.0								832.0	
					173.0								1084.0		
					86.0								2990.0		
	73.0				173.0				679.0				1064.0		
							106.0								106.0
						102.0								787.0	
	73.0						70.0		2096.0						1539.0
						68.0								3592.0	
	73.0								1881.0						
	110.0					170.0	70.0		9171.0					14220.0	14163.0
						102.0								11376.0	
		116.0			216.0					7306.0			12755.0		
			80.0	83.0	130.0		106.0				8981.0	11895.0	11827.0		13278.0
			80.0								10104.0				
			80.0								8083.0				
						102.0								2178.0	
		77.0		124.0	86.0					2886.0		3903.0	2710.0		
						68.0								4875.0	
						68.0								6205.0	
							70.0								4426.0
	73.0			83.0	130.0		212.0		8152.0			10408.0	7653.0		7868.0
151.0				291.0		238.0	141.0	4457.0				3689.0		4684.0	3147.0
	73.0								5240.0						
						68.0								2625.0	
	73.0								4891.0						
						68.0								5688.0	
			80.0								1554.0				
			121.0		130.0						1027.0		2655.0		
	146.0					68.0			1321.0					2437.0	
						68.0								2201.0	
			80.0								2787.0				
	110.0								3668.0						
			80.0								4490.0				
			161.0								1539.0				
113.0								2104.0							
				208.0								5947.0			
				83.0								478.0			
	146.0						177.0		311.0						283.0
			121.0								12125.0				
					216.0								2853.0		
					86.0								3336.0		
75.0								1222.0							
			80.0								1171.0				
		77.0								3542.0					
		155.0								7793.0					
				124.0								8326.0			
	110.0			124.0		136.0	141.0		6114.0			7806.0		8030.0	6437.0
151.0			121.0	333.0				30309.0			24251.0	37007.0			
113.0			80.0		130.0			37886.0			26945.0		43368.0		
							177.0								19671.0
75.0							106.0	37886.0							53112.0
			161.0								10778.0				
							70.0								70816.0
			161.0	83.0		68.0	141.0				10778.0	41633.0		34129.0	35408.0
75.0	110.0	77.0		83.0				12628.0	13756.0	19484.0		10408.0			
					86.0								2409.0		
						68.0								5250.0	
		116.0			216.0		141.0			4329.0			6570.0		6157.0
						68.0								6825.0	
	110.0					307.0	106.0		10004.0					14626.0	15174.0
						68.0								1516.0	
				83.0								3202.0			
							70.0								2082.0
		77.0								11134.0					
						136.0								11376.0	
						102.0								12798.0	
						68.0								9751.0	
			323.0								10778.0				
					130.0								6847.0		
					86.0								12390.0		
							106.0								17704.0
							1062.0								11672.0
		77.0								4871.0					
			121.0	166.0		204.0	141.0				4490.0	5947.0		5688.0	4721.0
			80.0	166.0		307.0	354.0				2377.0	4061.0		3656.0	4721.0
		77.0			130.0		141.0			7793.0			6505.0		6744.0
							106.0								8171.0
		155.0				68.0	70.0			5995.0				8532.0	7081.0
			282.0								1580.0				
		116.0								4329.0					
							70.0								2950.0
				83.0								5947.0			
						102.0								187.0	
75.0					86.0	102.0		2444.0					2065.0	2497.0	
	73.0								3334.0						
		77.0								939.0					
75.0				208.0	130.0	170.0	141.0	1612.0				2508.0	2602.0	2844.0	2321.0
		77.0								1855.0					
			80.0			136.0					11548.0			17064.0	
	110.0								696.0						
		116.0		166.0		273.0				3438.0		2281.0		2256.0	
75.0	73.0	77.0	121.0			68.0		3294.0	4585.0	3711.0	3674.0			2844.0	
						170.0								1343.0	
				83.0								2973.0			
							70.0								265.0
							177.0								3848.0
75.0				83.0				1082.0				1365.0			
					130.0								3826.0		
		116.0		124.0	173.0	273.0	212.0			1205.0		2312.0	2710.0	2166.0	2795.0
		77.0								214.0					
	73.0					68.0			1264.0					1100.0	
			121.0								1574.0				
75.0								1612.0							
	73.0			291.0		102.0			3668.0			4553.0		5119.0	
		77.0								2226.0					
			80.0								13472.0				
				124.0								2657.0			
			80.0	249.0		170.0	70.0				748.0	1372.0		1656.0	997.0
						68.0								4875.0	
		77.0								1039.0					
					86.0								1807.0		
			80.0			68.0					524.0			784.0	
					86.0								1257.0		
							106.0								1863.0
					130.0								1913.0		
	73.0								894.0						
	73.0								1410.0						
	73.0			124.0	130.0	68.0			1467.0			1023.0	1239.0	1287.0	
75.0								773.0							
	73.0								9171.0						
					86.0								3097.0		
							106.0								2529.0
75.0				83.0	86.0	68.0		303.0				375.0	628.0	307.0	
			121.0								4663.0				
	110.0		161.0	124.0					2501.0		2993.0	5677.0			
			202.0		86.0		70.0				1578.0		2282.0		2213.0
	146.0			166.0	173.0	136.0	212.0		1321.0			2135.0	1770.0	1300.0	1573.0
						102.0								25596.0	
						68.0								13651.0	
							70.0								4426.0
			161.0								4145.0				
	73.0								1930.0						
		77.0		83.0						3117.0		3784.0			
		116.0			173.0					739.0			1257.0		
			121.0	124.0			106.0				4041.0	5204.0			5058.0
						102.0								2225.0	
						68.0								3250.0	
							70.0								2082.0
			121.0				70.0				4850.0				4721.0
	110.0						70.0		3144.0						4426.0
						68.0								3592.0	
			121.0								4490.0				
	73.0			249.0	216.0	204.0	177.0		3861.0			6092.0	4251.0	6205.0	4318.0
					86.0								4565.0		
					86.0								3097.0		
		77.0								19484.0					
		77.0								25979.0					
		155.0		124.0		68.0	70.0			11134.0		11354.0		13651.0	11802.0
			121.0								7578.0				
	73.0								978.0						
				124.0								20816.0			
	73.0			291.0	86.0	136.0	106.0		421.0			582.0	456.0	324.0	371.0
113.0								12628.0							
			121.0								9327.0				
		77.0		249.0		68.0				9742.0		6938.0		7584.0	
						68.0								13651.0	
						68.0								8532.0	
		77.0			86.0	68.0				5995.0			6672.0	6825.0	
						68.0								8532.0	
							70.0								11802.0
			121.0								11023.0				
						68.0								11376.0	
							70.0								124.0
					86.0								3469.0		
			121.0				106.0				3109.0				2360.0
	146.0								2877.0						
						102.0								3412.0	
			80.0		86.0		141.0				80.0		86.0		159.0
		116.0								6153.0					
			121.0			170.0					9327.0			6825.0	
			121.0				70.0				4041.0				5058.0
					130.0								4818.0		
					86.0								6195.0		
				83.0								2775.0			
	183.0	116.0				68.0			5095.0	6153.0				6205.0	
75.0				166.0	86.0		141.0	6888.0				6167.0	5782.0		5447.0
75.0				124.0	173.0	204.0		5828.0				5430.0	4956.0	5250.0	
			161.0								4755.0				
		77.0								2783.0					
					477.0								520.0		
	146.0								8631.0						
			202.0			68.0	106.0				3962.0			4266.0	3426.0
		116.0								4031.0					
						68.0								392.0	
							70.0								853.0
							70.0								532.0
						68.0								6205.0	
		77.0								25979.0					
	73.0								73368.0						
113.0								28414.0							
						68.0								34129.0	
							70.0								23605.0
		77.0								38969.0					
		116.0				68.0				58454.0				34129.0	
			80.0								2787.0				
113.0	73.0						70.0	3342.0	2366.0						1770.0
		155.0								3181.0					
		77.0			86.0		70.0			1528.0			1239.0		1160.0
						68.0								9751.0	
		77.0								2687.0					
						68.0								3250.0	
		77.0								466.0					
						68.0								2437.0	
	146.0								1857.0						
			121.0								1924.0				
		77.0				68.0				1257.0				1896.0	
			161.0								1616.0				
				166.0								708.0			
				83.0								8326.0			
		77.0		208.0	86.0	102.0	141.0			2106.0		2191.0	2551.0	2767.0	2052.0
		194.0								4235.0					
75.0	110.0	194.0					106.0	3157.0	2620.0	2706.0					2260.0
						170.0								28440.0	
75.0								12628.0							
	73.0				86.0	68.0			1078.0				1112.0	1137.0	
75.0	73.0					102.0		416.0	606.0					443.0	
75.0	73.0	194.0	202.0			102.0		7577.0	7336.0	8471.0	6315.0			14626.0	
					130.0								10842.0		
	73.0			124.0					6669.0			9607.0			
	220.0			249.0					6114.0			6244.0			
	73.0	77.0					106.0		6669.0	5995.0					3934.0
	110.0								6878.0						
	146.0			124.0	390.0	204.0	70.0		2487.0			2548.0	2584.0	2559.0	2723.0
	110.0	77.0				170.0			4784.0	4329.0				4162.0	
	73.0						177.0		4315.0						5207.0
